,ID==>>,friendID
561,1141244468802097154,1154216693188534273
562,1141244468802097154,4788613854
563,1141244468802097154,737296927973203968
564,1141244468802097154,1137350041020952578
565,1141244468802097154,1051419645901660160
566,1141244468802097154,3143283955
567,1141244468802097154,895116254159052800
568,1141244468802097154,2829495248
569,1141244468802097154,1187517058394673152
570,1141244468802097154,816671598
571,1141244468802097154,1095617208506433536
572,1141244468802097154,1147844956888764418
573,1141244468802097154,834951775484428288
574,1141244468802097154,408232285
575,1141244468802097154,827180776349249536
576,1141244468802097154,1199183176729419777
577,1141244468802097154,880792549677449216
578,1141244468802097154,833001509377806336
579,1141244468802097154,1060424919719141376
580,1141244468802097154,132463574
581,1141244468802097154,179415721
582,1141244468802097154,852657620
583,1141244468802097154,1174951102418051072
584,1141244468802097154,1117716662101274624
585,1141244468802097154,1125052457996865543
586,1141244468802097154,971943769997131776
587,1141244468802097154,1122502940206362624
588,1141244468802097154,742666011049000965
589,1141244468802097154,840203521295237120
590,1141244468802097154,774977615438372864
591,1141244468802097154,3191990324
592,1141244468802097154,3191990324
593,1141244468802097154,2522488327
594,1175695152259555329,851457662168387584
595,1121759253335662592,1103548121513046016
596,1121759253335662592,1103548121513046016
597,1121759253335662592,633106564
598,1121759253335662592,1166329931934003200
599,1121759253335662592,1033184963686948865
600,1101649296414277633,137857547
601,11879022,997095300236853250
602,11879022,1153914005532004352
603,11879022,1153914005532004352
604,11879022,2991124760
605,11879022,3306955640
606,11879022,843248705620738048
607,11879022,1457389459
608,11879022,865064923939840000
609,11879022,2808941588
610,847315328744865793,3781739292
611,847315328744865793,3781739292
612,847315328744865793,3781739292
613,847315328744865793,3781739292
614,847315328744865793,1215466179730399232
615,847315328744865793,2986368926
616,847315328744865793,1189693824441806848
617,847315328744865793,1170867354021982208
618,847315328744865793,1336698314
619,2449619606,890430793318670336
620,2449619606,890430793318670336
621,2449619606,1035470327059378176
622,2449619606,1336698314
623,2449619606,742666011049000965
624,2449619606,869533912069951488
625,1219526428154155008,1128858535591235584
626,1219526428154155008,1128858535591235584
627,1103548121513046016,1123854862603759619
628,1103548121513046016,1121759253335662592
629,1103548121513046016,1215466179730399232
630,1103548121513046016,1141222298344493056
631,1103548121513046016,2522488327
632,1103548121513046016,2280885108
633,1103548121513046016,851457662168387584
634,1103548121513046016,1178167360361943041
635,1103548121513046016,863397297287159808
636,1103548121513046016,1166329931934003200
637,1103548121513046016,870281092422443008
638,1103548121513046016,1211231810157346817
639,1103548121513046016,2779662181
640,1103548121513046016,1007517954555035649
641,1103548121513046016,1145887379762270208
642,1103548121513046016,1209017780525125633
643,1103548121513046016,2229210211
644,1103548121513046016,785115737048231936
645,1103548121513046016,728242563342176258
646,1103548121513046016,1033184963686948865
647,1103548121513046016,1000762715684532224
648,1103548121513046016,968092093468962817
649,1103548121513046016,1198864286719692800
650,1103548121513046016,1094883880891408385
651,1103548121513046016,1194549332055183361
652,1103548121513046016,2467339838
653,1103548121513046016,974436904702590976
654,1103548121513046016,3129652874
655,1103548121513046016,1193136416525406208
656,1103548121513046016,2279991858
657,1103548121513046016,1192413270683947008
658,1103548121513046016,1190283689713815552
659,1103548121513046016,633106564
660,1103548121513046016,132521693
661,1103548121513046016,1186158530786516992
662,1103548121513046016,1073969322928701442
663,1103548121513046016,23961087
664,989880640035176453,1001869849428033536
665,989880640035176453,2995784497
666,989880640035176453,1021492906463395840
667,989880640035176453,847315328744865793
668,1215466179730399232,1035470327059378176
669,1215466179730399232,1336698314
670,1215466179730399232,1103548121513046016
671,1215466179730399232,1103548121513046016
672,1215466179730399232,2986368926
673,1215466179730399232,1170867354021982208
674,1215466179730399232,3191990324
675,1215466179730399232,3191990324
676,1215466179730399232,761468129436323840
677,2986368926,1209017780525125633
678,2986368926,1172816484604579840
679,2986368926,1172816484604579840
680,2986368926,1336698314
681,2986368926,2741992800
682,2986368926,1166492759840178178
683,2986368926,970637290945986560
684,2986368926,847315328744865793
685,2986368926,1189693824441806848
686,2986368926,1112569799337336834
687,3191990324,1166270456099295232
688,3191990324,1166270456099295232
689,3191990324,890430793318670336
690,3191990324,890430793318670336
691,3191990324,998222287525494784
692,3191990324,847315328744865793
693,3191990324,1166328538565238786
694,3191990324,3781739292
695,3191990324,3781739292
696,3191990324,3781739292
697,3191990324,3781739292
698,3781739292,1964727108
699,3781739292,1169599548307558400
700,3781739292,1169599548307558400
701,3781739292,847315328744865793
702,3781739292,1215278330112397314
703,3781739292,1159861785932922881
704,3781739292,890430793318670336
705,3781739292,890430793318670336
706,3781739292,3256620086
707,3781739292,365352728
708,3781739292,1122661852045959169
709,3781739292,2332978009
710,3781739292,3274098889
711,3781739292,843864565716664321
712,3781739292,1211203574698401793
713,3781739292,1218040235461734401
714,3781739292,966339124989865984
715,3781739292,1217270146969960448
716,3781739292,830268763962384384
717,3781739292,846314212372594688
718,3781739292,1163813416147939331
719,3781739292,1038092301409509376
720,3781739292,1214179496816865280
721,3781739292,402137360
722,3781739292,1137350535340683264
723,3781739292,2957065604
724,3781739292,1128858535591235584
725,3781739292,1128858535591235584
726,3781739292,938281603
727,3781739292,860874372562558978
728,3781739292,1033012110563848192
729,3781739292,2175276342
730,3781739292,869533912069951488
731,3781739292,375386487
732,3781739292,2359578283
733,3781739292,2700843294
734,3781739292,809967587199160320
735,3781739292,803219031545167872
736,3781739292,137857547
737,3781739292,1166492759840178178
738,3781739292,1156019898478317569
739,1202749182521397248,74674685
740,1202749182521397248,2522488327
741,1091311402621460481,1101649296414277633
742,1368786174,137857547
743,1368786174,753066658340536320
744,1368786174,753066658340536320
745,1159861785932922881,3781739292
746,1159861785932922881,3781739292
747,1159861785932922881,3781739292
748,1159861785932922881,3781739292
749,2447072790,890430793318670336
750,2447072790,890430793318670336
751,2447072790,3171577495
752,2447072790,2995784497
753,1209010365532536832,566206968
754,1209010365532536832,1128858535591235584
755,1209010365532536832,1128858535591235584
756,1212798792698695680,3146096034
757,1212798792698695680,1101649296414277633
758,1212798792698695680,1219399194
759,1212798792698695680,462584388
760,1212798792698695680,8733162
761,1212798792698695680,292907264
762,1212798792698695680,903522911809486848
763,1212798792698695680,3561931998
764,1212798792698695680,2727959508
765,1212798792698695680,58459939
766,1212798792698695680,264135316
767,1212798792698695680,74674685
768,1212798792698695680,916952625492377600
769,1212798792698695680,60320929
770,1212798792698695680,336480031
771,1212798792698695680,114352371
772,1212798792698695680,1630313022
773,1212798792698695680,192034791
774,1212798792698695680,717636564185026561
775,1212798792698695680,146392679
776,1212798792698695680,1014766164348583938
777,1212798792698695680,172691134
778,1212798792698695680,258999740
779,1212798792698695680,1115170181502734338
780,1212798792698695680,134045454
781,1212798792698695680,4627945218
782,1212798792698695680,149132541
783,1212798792698695680,2333680964
784,1212798792698695680,205486589
785,1212798792698695680,19582927
786,1212798792698695680,62261018
787,1212798792698695680,2217714500
788,1212798792698695680,170670333
789,1212798792698695680,340859143
790,1212798792698695680,1140530892445646850
791,1212798792698695680,4687524012
792,1212798792698695680,2522488327
793,4788613854,737296927973203968
794,4788613854,137857547
795,2522488327,1172816484604579840
796,2522488327,1172816484604579840
797,2522488327,2394707264
798,2522488327,1141244468802097154
799,2522488327,1141244468802097154
800,2522488327,1103548121513046016
801,2522488327,1103548121513046016
802,2522488327,1202749182521397248
803,2522488327,1212798792698695680
804,2522488327,1212798792698695680
805,2522488327,1090136724695482369
806,2522488327,816062813672083456
807,2522488327,783214
808,2522488327,753066658340536320
809,2522488327,753066658340536320
810,2522488327,1153914005532004352
811,2522488327,1153914005532004352
812,2522488327,4430612772
813,2522488327,1189693824441806848
814,2522488327,1166270456099295232
815,2522488327,1166270456099295232
816,2522488327,1206152426681618433
817,2522488327,2400020514
818,2522488327,3781739292
819,2522488327,3781739292
820,2522488327,3781739292
821,2522488327,3781739292
822,2522488327,1200979378999422976
823,2522488327,2304377690
824,2522488327,1170867354021982208
825,2522488327,1207351762010529793
826,2522488327,991123735
827,2522488327,263468136
828,2522488327,781217584477679617
829,2522488327,899931356053909504
830,2522488327,982590216023109632
831,2522488327,3151376016
832,2522488327,804602410328936448
833,2522488327,1001869849428033536
834,2522488327,3186302838
835,2522488327,1481025810
836,2522488327,836181447677370368
837,2522488327,1112569799337336834
838,2522488327,1159861785932922881
839,2522488327,2359578283
840,2522488327,1906931864
841,462584388,916952625492377600
842,462584388,717636564185026561
843,1429984261,1217080125369438210
844,1429984261,2991124760
845,1429984261,264250655
846,1429984261,592506046
847,1429984261,11879022
848,1429984261,137857547
849,1429984261,213213134
850,1429984261,3611048172
851,1429984261,865064923939840000
852,1429984261,869511966783545344
853,1429984261,952836147155054592
854,1170513325664288769,1045725499173953537
855,1170513325664288769,1168097503792660480
856,1170513325664288769,1153914005532004352
857,1170513325664288769,1153914005532004352
858,1170513325664288769,2264478072
859,2995784497,1217270146969960448
860,2995784497,1964727108
861,2995784497,1215466179730399232
862,2995784497,1153563614684438528
863,890430793318670336,3781739292
864,890430793318670336,3781739292
865,890430793318670336,3781739292
866,890430793318670336,3781739292
867,890430793318670336,1153563614684438528
868,890430793318670336,2449619606
869,890430793318670336,3191990324
870,890430793318670336,3191990324
871,890430793318670336,2447072790
872,890430793318670336,3171577495
873,890430793318670336,968032759745622016
874,890430793318670336,1194894166024572928
875,890430793318670336,972488274001342464
876,890430793318670336,4694011080
877,890430793318670336,3151169058
878,890430793318670336,1202200267820695553
879,890430793318670336,1156019898478317569
880,890430793318670336,1194895677681065984
881,890430793318670336,3017340654
882,890430793318670336,119710810
883,890430793318670336,1021492906463395840
884,890430793318670336,2741992800
885,890430793318670336,977358725299167232
886,890430793318670336,1043386103468711936
887,890430793318670336,2741686350
888,890430793318670336,1647867222
889,890430793318670336,1166492759840178178
890,890430793318670336,1181120934385614850
891,890430793318670336,1183400566413647877
892,890430793318670336,844095650367070208
893,890430793318670336,3118586363
894,890430793318670336,3147373625
895,890430793318670336,1166328538565238786
896,890430793318670336,1336698314
897,890430793318670336,1156955542318804993
898,890430793318670336,1165239990726492160
899,890430793318670336,1164854761276862464
900,890430793318670336,843672280982941697
901,890430793318670336,1011576736662708225
902,890430793318670336,1001869849428033536
903,1215096298472263680,1219526428154155008
904,1215096298472263680,1128858535591235584
905,1215096298472263680,1128858535591235584
906,1215096298472263680,1185222021996634112
