,0,1
2080,472,146
2081,472,40
2082,472,162
2083,472,79
2084,472,334
2085,472,431
2086,472,5
2087,472,50
2088,472,202
2089,472,230
2090,473,1330
2091,473,1054
2092,474,898
2093,475,506
2094,476,478
2095,476,1083
2096,476,1216
2097,476,352
2098,476,750
2099,476,805
2100,476,1903
2101,476,1958
2102,476,1026
2103,476,522
2104,476,1675
2105,476,984
2106,476,1135
2107,476,1174
2108,476,1496
2109,476,957
2110,476,876
2111,476,91
2112,476,1499
2113,476,869
2114,476,863
2115,476,981
2116,476,1109
2117,476,1219
2118,477,522
2119,477,1675
2120,477,1384
2121,477,882
2122,477,807
2123,477,1960
2124,477,863
2125,477,981
2126,477,1109
2127,477,1219
2128,477,1297
2129,477,586
2130,477,1739
2131,477,1116
2132,477,996
2133,477,1406
2134,477,1087
2135,477,1530
2136,477,378
2137,477,975
2138,477,907
2139,477,1014
2140,477,1157
2141,477,1475
2142,477,1539
2143,477,1589
2144,477,1597
2145,477,1601
2146,477,1624
2147,477,962
2148,477,1004
2149,477,1058
2150,477,1155
2151,477,1216
2152,477,967
2153,478,1494
2154,478,863
2155,478,829
2156,478,832
2157,478,996
2158,478,1406
2159,478,981
2160,478,1109
2161,478,1219
2162,478,1116
2163,478,1530
2164,478,975
2165,478,979
2166,478,1216
2167,479,775
2168,479,1928
2169,480,1511
2170,480,686
2171,480,1839
2172,480,523
2173,480,563
2174,480,1676
2175,480,1716
2176,480,206
2177,480,579
2178,480,1732
2179,480,851
2180,480,128
2181,480,401
2182,480,64
2183,480,927
2184,480,10
2185,480,58
2186,480,268
2187,480,428
2188,480,461
2189,480,540
2190,480,1693
2191,480,682
2192,480,1835
2193,482,576
2194,482,1729
2195,482,1646
2196,482,1511
2197,482,113
2198,482,261
2199,482,464
2200,482,36
2201,483,86
2202,483,1078
2203,483,1
2204,483,1195
2205,483,562
2206,483,1715
2207,483,431
2208,483,72
2209,483,774
2210,483,1927
2211,483,416
2212,483,113
2213,483,261
2214,483,464
2215,483,32
2216,483,137
2217,484,798
2218,484,1951
2219,484,512
2220,484,554
2221,484,1707
2222,484,1511
2223,484,540
2224,484,1693
2225,484,437
2226,484,532
2227,484,1685
2228,488,223
2229,488,921
2230,488,10
2231,488,58
2232,488,268
2233,488,428
2234,489,292
2235,489,1209
2236,489,223
2237,490,304
2238,491,139
2239,491,5
2240,491,50
2241,491,202
2242,491,242
2243,493,404
2244,495,1117
2245,496,433
2246,497,10
2247,497,58
2248,497,268
2249,497,428
2250,497,5
2251,497,50
2252,497,202
2253,498,225
2254,498,1616
2255,498,361
2256,498,1045
2257,498,1527
2258,498,692
2259,498,1845
2260,499,973
2261,499,10
2262,499,58
2263,499,268
2264,499,428
2265,499,47
2266,499,79
2267,499,333
