239,1043386103468711936
240,1196992360644628481
241,1200979378999422976
242,1106953172159877120
243,1033184963686948865
244,717636564185026561
245,202215362
246,4616324473
247,1214390639971880962
248,846314212372594688
249,1199663907138228225
250,2741686350
251,1197056636268863488
252,2304377690
253,880792549677449216
254,1000762715684532224
255,146392679
256,1859171004
257,1158958154375262208
258,955828920464502785
259,1003239120615829505
260,825309871847256064
261,1647867222
262,1213650917297254400
263,1201117963413151744
264,833001509377806336
265,968092093468962817
266,1014766164348583938
267,122043137
268,3503222540
269,899228891520172032
270,1163813416147939331
271,1143008211231895552
272,1166492759840178178
273,1159426974869118976
274,1170867354021982208
275,1060424919719141376
276,1198864286719692800
277,172691134
278,843248705620738048
279,1185568038088658945
280,908703665933844480
281,1038092301409509376
282,1157059878419984384
283,1181120934385614850
284,1095866561397612550
285,1207351762010529793
286,132463574
287,1000343036281286656
288,258999740
289,2848085012
290,1087206157641383937
291,1069605914754277376
292,1214179496816865280
293,992225650395176961
294,1183400566413647877
295,1088771223230722049
296,991123735
297,179415721
298,1094883880891408385
299,954007970957766656
300,754586993732890628
301,1046779873283342338
302,803219031545167872
303,402137360
304,732751824
305,1065632903256666112
306,1211026113301897216
307,263468136
308,1126843156018786310
309,1194549332055183361
310,1115170181502734338
311,2257765104
312,993028439631323137
313,885316365124419584
314,1137350535340683264
315,843049739406864384
316,844095650367070208
317,1117428474908561408
318,781217584477679617
319,852657620
320,2467339838
321,134045454
322,1457389459
323,938312303497351171
324,130979670
325,2957065604
326,1136612088518856705
327,1111497012225019904
328,1204030754658770944
329,899931356053909504
330,1174951102418051072
331,1012944324185604097
332,4627945218
333,403473849
334,869511966783545344
335,992718337372123137
336,1128858535591235584
337,226876191
338,930298236148920320
339,1194568173208489985
340,945319593446215681
341,1117716662101274624
342,974436904702590976
343,149132541
344,865064923939840000
345,2264478072
346,731678526160523265
347,938281603
348,964811420767469568
349,3118586363
350,1147899591372619777
351,982590216023109632
352,1125052457996865543
353,3129652874
354,2333680964
355,114172774
356,2967497460
357,1368830592
358,860874372562558978
359,759610484022661124
360,3147373625
361,1176549837887508480
362,3151376016
363,971943769997131776
364,1193136416525406208
365,205486589
366,2897433854
367,801437772028354560
368,745984333840670721
369,1033012110563848192
370,1075491762020339712
371,1166328538565238786
372,566206968
373,804602410328936448
374,1122502940206362624
375,2279991858
376,19582927
377,264250655
378,1118823325818449921
379,265462952
380,2175276342
381,565118642
382,1336698314
383,1142360063094378496
384,1001869849428033536
385,742666011049000965
386,1192413270683947008
387,62261018
388,137500865
389,930020777209896960
390,1172816484604579840
391,869533912069951488
392,1086633520074641409
393,1156955542318804993
394,1200628338030608385
395,3186302838
396,1065559996757241856
397,1190283689713815552
398,2217714500
399,473771848
400,4766188938
401,1014990937
402,375386487
403,2320265804
404,1165239990726492160
405,1208007701294268416
406,1481025810
407,840203521295237120
408,633106564
409,170670333
410,724589700564967425
411,1156832567342989312
412,1104611032582938624
413,2359578283
414,1303944438
415,1164854761276862464
416,1203684366116720640
417,836181447677370368
418,774977615438372864
419,132521693
420,340859143
421,2808941588
422,997095300236853250
423,1171277457485262848
424,2700843294
425,867773052683034626
426,984448806069534720
427,1128309748044943360
428,949159496051449856
429,1132123377424986112
430,1186158530786516992
431,1140530892445646850
432,3306955640
433,134687225
434,1152235803763826689
435,990503507487686656
436,2331223956
437,843672280982941697
438,866142098663260160
439,1112569799337336834
440,3191990324
441,1073969322928701442
442,4687524012
443,590852358
444,1045725499173953537
445,2953095848
446,809967587199160320
447,141302851
448,1011576736662708225
449,892311410180407298
